TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2012,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2012,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2012,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2012,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),:,
2013,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),87734.43,
2013,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),26148.11,
2013,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5334.05,
2013,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20813.05,
2013,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),18342.16,
2013,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),87292.43,
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),26003.11,
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5315.05,
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20687.05,
2013,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),18250.16,
2013,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),84684.48,
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),25398.97,
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5072.62,
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20325.35,
2013,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),17950.78,
2013,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),74598.78,
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),22719.7,
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4565.1,
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),18153.6,
2013,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15594.54,
2013,Belgium,Live bovine animals,December,Thousand head (animals),2441.32,
2013,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),717.73,
2013,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),165.12,
2013,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),552.61,
2013,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),489.68,
2013,Bulgaria,Live bovine animals,December,Thousand head (animals),585.55,
2013,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),150.04,
2013,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),88.84,
2013,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),61.2,
2013,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),61.68,
2013,Czechia,Live bovine animals,December,Thousand head (animals),1332.08,
2013,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),390.42,
2013,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),8.73,
2013,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),381.7,
2013,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),299.73,
2013,Denmark,Live bovine animals,December,Thousand head (animals),1583,
2013,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),528,
2013,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),255,
2013,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),273,
2013,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),319,
2013,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12685.99,
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3878.25,
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),214.6,
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3663.65,
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),3014.73,
2013,Estonia,Live bovine animals,December,Thousand head (animals),261.4,
2013,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),70.7,
2013,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.4,
2013,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),67.3,
2013,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),53.6,
2013,Ireland,Live bovine animals,December,Thousand head (animals),6309.05,
2013,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),1893.29,
2013,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5.34,
2013,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1887.95,
2013,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1714.41,
2013,Greece,Live bovine animals,December,Thousand head (animals),653,
2013,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),167,
2013,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),48,
2013,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),119,
2013,Greece,"Bovine animals, 1 year",December,Thousand head (animals),129,
2013,Spain,Live bovine animals,December,Thousand head (animals),5802.22,
2013,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2067.77,
2013,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1408.53,
2013,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),659.24,
2013,Spain,"Bovine animals, 1 year",December,Thousand head (animals),735.1,
2013,France,Live bovine animals,December,Thousand head (animals),19129,
2013,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5453,
2013,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),635,
2013,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4817,
2013,France,"Bovine animals, 1 year",December,Thousand head (animals),3441,
2013,Croatia,Live bovine animals,December,Thousand head (animals),442,
2013,Croatia,"Bovine animals, less than 1 year",December,Thousand head (animals),145,
2013,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19,
2013,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),126,
2013,Croatia,"Bovine animals, 1 year",December,Thousand head (animals),92,
2013,Italy,Live bovine animals,December,Thousand head (animals),6249.29,
2013,Italy,"Bovine animals, less than 1 year",December,Thousand head (animals),1680.32,
2013,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),485.48,
2013,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1194.84,
2013,Italy,"Bovine animals, 1 year",December,Thousand head (animals),1456.56,
2013,Cyprus,Live bovine animals,December,Thousand head (animals),57.08,
2013,Cyprus,"Bovine animals, less than 1 year",December,Thousand head (animals),21.08,
2013,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),9.48,
2013,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),11.6,
2013,Cyprus,"Bovine animals, 1 year",December,Thousand head (animals),9.11,
2013,Latvia,Live bovine animals,December,Thousand head (animals),406.49,
2013,Latvia,"Bovine animals, less than 1 year",December,Thousand head (animals),109.28,
2013,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),52.99,
2013,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),56.29,
2013,Latvia,"Bovine animals, 1 year",December,Thousand head (animals),75.31,
2013,Lithuania,Live bovine animals,December,Thousand head (animals),713.5,
2013,Lithuania,"Bovine animals, less than 1 year",December,Thousand head (animals),186.5,
2013,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),55.2,
2013,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),131.3,
2013,Lithuania,"Bovine animals, 1 year",December,Thousand head (animals),143.6,
2013,Luxembourg,Live bovine animals,December,Thousand head (animals),198.24,
2013,Luxembourg,"Bovine animals, less than 1 year",December,Thousand head (animals),55.23,
2013,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.95,
2013,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),51.28,
2013,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),45.24,
2013,Hungary,Live bovine animals,December,Thousand head (animals),782,
2013,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),212,
2013,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),53,
2013,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),159,
2013,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),179,
2013,Malta,Live bovine animals,December,Thousand head (animals),15.22,
2013,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),4.3,
2013,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2013,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4.3,
2013,Malta,"Bovine animals, 1 year",December,Thousand head (animals),3.76,
2013,Netherlands,Live bovine animals,December,Thousand head (animals),4090,
2013,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1653,
2013,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1026,
2013,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),627,
2013,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),627,
2013,Austria,Live bovine animals,December,Thousand head (animals),1958.28,
2013,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),626.97,
2013,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),162.85,
2013,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),464.12,
2013,Austria,"Bovine animals, 1 year",December,Thousand head (animals),434.55,
2013,Poland,Live bovine animals,December,Thousand head (animals),5589.54,
2013,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1408.63,
2013,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),289.98,
2013,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1118.65,
2013,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1371.6,
2013,Portugal,Live bovine animals,December,Thousand head (animals),1470.5,
2013,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),425.23,
2013,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),105.7,
